,gameId,playId,x_fb,y_fb,x_punt,y_punt,hangTime,dx_air,dy_air,dist_air,v_c,v_field_ratio,dx_bounce,dy_bounce,dist_bounce,cos_air_bounce,sin_air_bounce
91,2018092305,1955,39,23.41,24.14,23.94,4.61,53.64,-18.580000000000002,56.77,27.566936184334164,0.4467139017631491,0.3100000000000023,-6.479999999999997,6.49,2.413718513299279,-6.021268275497618
92,2018092306,250,42,29.68,27.32,29.59,4.89,70.69,6.629999999999999,71.0,29.920525636375583,0.4852664548516867,2.049999999999997,-0.8699999999999974,2.23,1.959808450704223,-1.05763098591549
93,2018092306,783,41,29.72,26.29,29.57,4.51,46.62,-15.35,49.08,26.46909436596954,0.4111392411022383,-4.530000000000001,-14.700000000000001,15.38,0.2945476772616132,-15.379981662591689
94,2018092306,929,47,23.7,32.17,23.82,5.43,68.49,-14.02,69.91,31.775639216018977,0.40517736590271974,16.480000000000004,-0.9400000000000013,16.51,16.333771992561868,2.38405092261479
95,2018092306,1038,12,29.82,0.4,29.33,3.78,44.42,23.25,50.14,24.185078513843628,0.5484600869481399,4.770000000000003,4.800000000000004,6.77,6.451603510171524,2.0405564419625075
96,2018092306,3156,55,23.54,40.64,23.85,4.47,41.64,-10.750000000000004,43.01,25.777601333451194,0.3732668456189505,-1.5799999999999983,2.2400000000000055,2.74,-2.0895419669844224,1.773740990467339
97,2018092307,811,54,29.91,39.19,29.8,4.46,45.230000000000004,21.05,49.89,26.352914907328028,0.4244729167170031,2.5900000000000034,9.799999999999997,10.14,6.482976548406496,7.791832030467025
98,2018092307,1345,19,23.46,3.78,24.45,3.81,53.24,-21.49,57.41,25.34835247590444,0.594446581257689,1.269999999999996,-2.990000000000002,3.25,2.2969848458456688,-2.297427277477795
99,2018092307,1707,30,23.49,15.36,24.19,4.58,52.85000000000001,-13.270000000000003,54.49,27.238661086519198,0.4367828460757911,31.859999999999985,-5.079999999999995,32.26,32.13823820884565,2.8317893191411283
100,2018092307,2036,60,29.76,45.17,30.66,3.96,53.269999999999996,5.379999999999999,53.54,25.13249805863068,0.537956950744062,-7.1200000000000045,-0.9299999999999997,7.18,-7.177545760179309,-0.20985244676877024
101,2018092307,2371,52,25.22,37.32,26.18,5.24,69.75999999999999,-12.669999999999998,70.9,31.12845187007404,0.4346677569324573,16.569999999999993,-1.6400000000000006,16.65,16.596643159379397,1.3474682651621983
102,2018092307,2812,62,29.75,47.17,30.66,4.09,55.349999999999994,-8.14,55.95,25.805705085353118,0.5301039656239179,2.3700000000000045,1.7100000000000009,2.92,2.0958016085790927,2.036466487935658
103,2018092307,4081,63,23.47,48.18,24.46,4.56,55.60999999999999,-5.540000000000006,55.89,27.30180476622516,0.4489292576925514,1.4100000000000108,0.5500000000000043,1.51,1.348418321703356,0.6870084093755645
104,2018092308,1173,52,29.84,37.97,31.06,3.38,47.78999999999999,6.379999999999999,48.21,23.031218033834417,0.6193034857519774,-0.539999999999992,-4.079999999999998,4.12,-1.0752333540759096,-3.9729931549471056
105,2018092309,1381,67,29.85,52.19,29.35,4.29,51.33,10.670000000000002,52.43,26.00259747699807,0.4700086301861315,5.410000000000011,-3.3600000000000065,6.37,4.612704558458907,-4.390492084684349
106,2018092311,1050,61,23.53,46.1,23.57,4.66,63.059999999999995,15.270000000000003,64.88,28.555168340093406,0.48757361943362776,3.5,1.1199999999999974,3.67,3.6654192355117132,0.2648304562268777
107,2018092311,2025,71,24.07,56.55,23.1,4.35,47.35000000000001,15.100000000000001,49.7,25.9257873057797,0.44069201145435505,7.349999999999994,-2.3000000000000043,7.7,6.303672032193154,-4.424346076458756
108,2018092312,725,65,29.56,50.89,29.26,4.38,50.269999999999996,11.899999999999995,51.66,26.233875122747342,0.44959124386919863,2.3500000000000085,-0.6599999999999966,2.44,2.1347367402245543,-1.183569492837784
109,2018092312,2512,24,26.62,9.45,26.64,4.71,57.459999999999994,24.740000000000002,62.56,28.484837465600105,0.46629642648869396,3.8499999999999943,2.229999999999997,4.45,4.418017902813292,0.5256841432225056
110,2018092312,3753,41,23.44,26.68,24.63,3.52,54.73,1.8399999999999999,54.76,24.426600580968053,0.6368801966631105,6.680000000000007,2.6199999999999974,7.18,6.764375456537626,2.3941088385682954
111,2018092313,124,58,29.4,43.57,29.61,4.01,53.35,-24.68,58.78,25.983071558272897,0.5641501653043042,-0.9500000000000028,-0.0800000000000054,0.95,-0.8286509016672341,-0.4714869003062327
112,2018092313,541,34,29.33,19.44,28.47,3.89,51.120000000000005,-16.75,53.79,24.986507870354583,0.5534092065962529,-0.8900000000000006,-11.949999999999996,11.98,2.8753615913738595,-11.63397471649005
113,2018092400,139,26,23.8,11.02,23.71,3.87,53.94,12.350000000000001,55.34,25.16264950548513,0.5682923651958839,4.8700000000000045,0.6599999999999966,4.91,4.89408745934225,-0.4435146367907526
114,2018092400,771,74,29.61,59.7,29.5,4.51,45.540000000000006,12.07,47.11,26.29252108663108,0.39728697908151017,-4.010000000000005,-0.7299999999999969,4.08,-4.063394183825094,0.3217257482487837
115,2018092400,1727,68,24.99,53.41,24.73,4.86,48.510000000000005,-4.970000000000002,48.76,27.869544686980657,0.3599958995880725,6.549999999999997,-1.7499999999999964,6.78,6.694790812141097,-1.0734003281378146
116,2018092400,4104,54,29.83,39.24,29.68,4.37,60.32,15.130000000000003,62.19,27.370163192384382,0.5199501801079605,10.920000000000002,3.3399999999999963,11.42,11.404222543817335,0.582878276250197
117,2018092700,1496,43,22.88,30.45,23.53,2.94,46.25,-16.6,49.14,22.9514441362363,0.7282454914415077,4.570000000000007,2.6400000000000006,5.28,3.4094118844118912,4.028530728530732
118,2018092700,4070,44,24.7,30.99,25.7,3.89,47.93000000000001,26.540000000000003,54.79,25.12968464204261,0.5604858598710797,-2.3299999999999983,-2.3100000000000023,3.28,-3.157223945975543,-0.8921354261726624
119,2018093001,652,38,29.55,23.69,28.94,3.61,50.45,21.209999999999997,54.73,24.55314725310598,0.6174631978402186,8.230000000000004,-2.1200000000000045,8.5,6.764814544125711,-5.143656130093191
120,2018093001,3005,62,29.49,47.86,29.49,4.5,47.209999999999994,16.27,49.93,26.508809443021388,0.41856106662974,-2.0799999999999983,7.68,7.96,0.5358862407370335,7.9394031644302
121,2018093002,163,65,30.11,50.71,29.85,4.46,54.98,10.549999999999997,55.98,26.960883110205895,0.46554741754639073,4.260000000000005,1.8500000000000014,4.64,4.532552697391931,1.014112182922473
122,2018093002,244,38,27.19,24.4,26.89,4.58,58.03000000000001,22.740000000000002,62.33,28.02867327236373,0.4855445769206456,-1.700000000000017,-3.3700000000000045,3.77,-2.8122060003208906,-2.517296646879511
123,2018093003,1563,59,29.86,44.29,30.76,4.66,62.580000000000005,-17.840000000000003,65.07,28.575070124376495,0.4886608940074964,7.759999999999991,-15.23,17.09,11.638604579683411,-12.519671123405567
124,2018093003,2796,28,27.2,12.75,26.37,4.35,52.510000000000005,13.970000000000002,54.34,26.413219636433173,0.4729432532245211,5.679999999999993,0.3499999999999943,5.69,5.578695252116297,-1.122029812292974
125,2018093003,3125,44,29.66,29.07,28.86,3.98,52.470000000000006,16.840000000000003,55.11,25.399289011348092,0.5451622548235565,9.009999999999991,8.169999999999995,12.16,11.074895663219008,5.025430956269278
126,2018093004,522,61,29.79,46.9,29.12,4.16,58.82,13.720000000000002,60.4,26.573249671994912,0.5463852162775685,2.3700000000000045,-0.980000000000004,2.56,2.0853940397351027,-1.4927152317880845
127,2018093004,3316,63,26.64,48.71,27.73,4.51,55.73,13.780000000000005,57.41,27.280477057313362,0.46661537462961705,-1.8900000000000006,-1.490000000000002,2.41,-2.1923340881379563,-0.9927451663473278
128,2018093005,207,62,29.92,47.78,30.53,4.5,56.650000000000006,8.5,57.28,27.23288889092891,0.46740868880527753,4.86999999999999,3.3900000000000006,5.93,5.3194919692737335,2.6300366620111753
129,2018093005,725,26,24.0,11.63,25.32,4.3,56.93,7.100000000000001,57.37,26.593895270731455,0.5016888398368622,17.39999999999999,11.049999999999997,20.61,18.634077043751084,8.811861600139443
130,2018093005,2062,54,23.39,39.72,23.48,5.17,65.51,3.0,65.58,30.429427368116613,0.4168569911727678,3.319999999999993,-6.440000000000001,7.25,3.0218542238487283,-6.585001524855141
131,2018093005,2412,52,23.98,37.45,25.33,4.16,68.31,-0.9899999999999984,68.32,27.659482851660513,0.5937593631506012,6.5,0.23999999999999844,6.5,6.495570843091335,0.33415398126463536
132,2018093006,1283,62,29.26,47.57,29.55,4.62,41.300000000000004,-28.849999999999998,50.38,27.015623650020494,0.4036464990047947,0.6599999999999966,-7.290000000000006,7.32,4.715651052004764,-5.598173878523231
133,2018093006,1666,30,23.61,15.72,23.43,3.64,54.2,-17.830000000000005,57.06,24.999362783706186,0.6270489496652768,9.129999999999995,-3.0999999999999943,9.64,9.641062039957934,-0.09169470732561721
134,2018093006,3313,27,29.23,12.4,29.55,3.55,52.78000000000001,3.9499999999999993,52.93,24.1457854763484,0.6174932337378,6.139999999999986,-2.6700000000000017,6.7,5.9233459285849115,-3.1206423578310982
135,2018093007,497,52,23.77,37.76,24.05,4.52,70.66,-18.37,73.01,29.08053271968568,0.5554456317205742,13.209999999999994,3.2200000000000006,13.6,11.974622654430894,6.440116422407888
136,2018093007,881,57,23.71,42.73,23.77,3.79,56.77,24.919999999999998,62.0,26.052793848609046,0.6279111232826694,5.049999999999997,1.4200000000000017,5.25,5.194756451612902,-0.7295580645161261
137,2018093007,1195,58,29.75,43.84,29.77,3.94,62.269999999999996,20.88,65.68,26.874055023169905,0.6203027696061858,1.2099999999999937,4.75,4.9,2.657227466504257,4.118722594397078
