gameId,playId,x_fb,y_fb,x_land,y_land,NF_avg,Field_avg,FC_avg,R_avg,R_len,x_exp_bounce,y_exp_bounce,x_to_ez,y_to_oob,y_rat,x_exp_notb,p_tb,ex_ntb,Field_Val,kickerId
2020100400,1096,50,23.5,101,2.17,0.6178981125354768,0.3821019075810909,0.0817127461585552,0.3003891614225357,6.470462493661588,5.047809280309258,3.317629235653657,9,-2.169999999999998,-0.6540815280621474,5.047809280309258,0.1278347821057543,2.2963570843737986,99.60638032928024,29141.0
2020100400,3549,31,23.52,82,3.17,0.3053921803832054,0.6946078084409237,0.1034977922943573,0.5911100161465663,6.678187175294096,6.399516860299498,4.229787970331667,28,-3.169999999999998,-0.7494465496225408,6.399516860299498,0.0001077254433358,5.141795606646786,79.62298403044494,29141.0
2020101105,212,32,24.59,83,47.17,0.2077617719769477,0.7922382280230522,0.106327371522309,0.6859108565007432,6.265102080802948,6.098966036075229,8.254830298460693,27,6.163333333333334,0.7466335600481857,4.55369272412782,0.0001675118101414,5.593830267051688,79.86512617196632,29141.0
2020101105,2812,46,29.83,100,41.17,0.2679204255342484,0.7320795640349389,0.0847791946119743,0.6473003694229645,8.142060873446912,5.809221250449356,6.721002185114779,10,12.163333333333334,1.8097499447733945,5.809221250449356,0.2210755167635137,2.8912250908706048,94.91195278015005,29141.0
2020101900,153,34,29.93,88,39.17,0.0626949183642864,0.9373050890862942,0.0801322253208186,0.8571728637654755,8.56908673714826,6.476713439601947,7.437758323908759,22,14.163333333333334,1.9042475859702428,6.476713439601947,0.004407881702429,6.359036021117739,81.0540433294504,29141.0
2020101900,768,47,29.76,99,48.17,0.3267907798290252,0.6732092157006264,0.1039435838889529,0.5692656318116736,7.026081219223158,5.499658984579015,7.079638663872771,11,5.163333333333334,0.7293215909000698,4.011020040041029,0.133109247168859,3.278125635713708,95.6800647962883,29141.0
2020102508,352,28,29.88,81,47.17,0.1234162658452987,0.8765837293118239,0.0931632671868202,0.7834204621250037,7.876565090594463,6.47702358225426,8.115073388269273,29,6.163333333333334,0.7594920019137137,4.919247606928621,7.212088734644374e-05,5.953164078232213,75.56413512528407,29141.0
2020110809,2270,42,23.51,95,5.17,0.2329268917441368,0.7670731063932181,0.1090989409917344,0.6579741654014836,7.26851310974447,5.845333787717983,4.090639044517106,15,-5.169999999999998,-1.2638612069499544,5.845333787717983,0.0369223469654549,4.676313807772201,91.2637443553979,29141.0
2020111506,688,35,23.91,86,47.17,0.2173287883400917,0.78267120718956,0.1306907816877065,0.6519804255018534,6.313876819814818,5.997736161721178,8.171323324114866,24,6.163333333333334,0.754263794108399,4.523875233400963,0.000933164860762,5.517077243746416,83.083306831367,29141.0
2020111506,4183,15,29.49,64,2.17,0.3933492705225945,0.6066507261246443,0.0948166607325878,0.5118340653920566,4.426226885135334,6.648004126060492,3.7182574451240207,46,-2.169999999999998,-0.5836067114840723,6.648004126060492,6.760566490224121e-10,4.800520460540013,63.62278752722985,29141.0
2020111506,4318,45,29.34,99,41.17,0.2026786804199218,0.7973213113844395,0.1170589604778388,0.6802623509066006,8.263384285396208,5.876829338032557,6.799976894165001,11,12.163333333333334,1.7887315681573244,5.876829338032557,0.1759850752494806,3.403490879304829,93.74753001438395,29141.0
2020111900,469,38,23.4,91,9.17,0.1430569529533386,0.8569430496543646,0.086986227247553,0.7699568224068115,7.4066078283786,6.241270902999967,4.782880263984431,19,-9.169999999999998,-1.9172547699031937,6.241270902999967,0.0118703018104549,5.873237247240707,86.13574106700287,29141.0
2020111900,666,45,29.56,98,45.17,0.2838610708713531,0.7161389324814081,0.1014418216124132,0.6146971108689949,7.652286433974524,5.764890507985195,7.1601004699538775,12,8.163333333333334,1.1401143556000854,5.764890507985195,0.1252822791725876,3.801739383391264,94.09082535462002,29141.0
2020112906,2706,29,23.38,83,14.17,0.0686972022056579,0.9313028108328582,0.0707283966610096,0.8605744141718484,7.631669936487867,6.731606366203049,5.6620854574241015,27,-14.17,-2.5026114682568696,6.731606366203049,0.0004069520449214,6.70678087671565,76.89331289255925,29141.0
2020120608,510,44,29.9,98,20.17,0.200474140048027,0.7995258618146182,0.0789531890517425,0.7205726727628756,8.303177781421995,5.990293602115674,5.15605629000028,12,-20.17,-3.9119045381870543,5.990293602115674,0.1355799951800731,3.988727697463013,92.59915148511854,29141.0
2020120608,908,46,29.88,100,39.17,0.2585750237107277,0.7414249684661627,0.0848835175188038,0.6565414509473588,8.468345646655695,5.835530468488368,6.676908285984583,10,14.163333333333334,2.121241258182835,5.835530468488368,0.2234183089035807,2.892122482563941,94.61030675630268,29141.0
2020120608,1438,35,29.46,88,44.17,0.1523521408438682,0.8476478639990092,0.0941734051562104,0.7534744588427986,7.509577169429129,6.279127379975932,7.740934487733245,22,9.163333333333334,1.1837502756100196,6.279127379975932,0.0035713985274514,6.06314498847077,83.26654674578938,29141.0
2020120608,1764,11,23.59,69,15.17,0.0647077030502259,0.9352923018857836,0.045880775293241,0.8894115265925427,9.388429063515952,7.0946575635393145,6.16971052549523,41,-15.17,-2.4587863461847483,7.0946575635393145,5.073686439726266e-08,7.086469103933196,61.10837218170877,29141.0
2020120608,3532,45,29.4,99,42.17,0.3398657202720642,0.6601342663168908,0.0931890512418023,0.5669452150750884,8.015373318935513,5.870875887596899,6.898317961852304,11,11.163333333333334,1.6182688874398894,5.870875887596899,0.1759177161645611,3.3861726546575115,95.06847084621376,29141.0
2020121306,810,51,23.47,102,2.17,0.6834167987108231,0.3165831975638866,0.0761519423060528,0.2404312552578338,7.004706510732538,4.941137741340454,3.2827668712782714,8,-2.169999999999998,-0.6610277503973425,4.941137741340454,0.1649126833008981,1.9638834521464847,100.30555138575922,29141.0
2020122011,595,49,23.33,99,48.17,0.5110074371099472,0.4889925755560398,0.099218794240131,0.3897737813159087,6.5392893506035366,5.060802860872993,7.08788682619247,11,5.163333333333334,0.7284728805562795,3.686657637987609,0.1112329342389257,3.1814431144855084,97.56532984511186,29141.0
2020122011,4842,41,29.51,94,44.17,0.1456077419221401,0.8543922662734986,0.1007498329147469,0.7536424333587517,8.009664240470983,6.019629950940057,7.371585408182709,16,9.163333333333334,1.243061407544939,6.019629950940057,0.0387576547698968,5.219108869856249,88.70094615043749,29141.0
2020122601,598,37,23.45,88,46.17,0.2119724117219448,0.7880275830626489,0.1179160038113962,0.6701115792512526,6.572827683085596,5.914835388550046,7.992191810589004,22,7.163333333333334,0.8962914683607193,5.301416495515467,0.0025332548636404,5.566834051422369,84.77656126096291,29141.0
2020122601,1599,49,29.92,101,49.17,0.4965162843465805,0.5034837104380131,0.1027844894795936,0.4006992209584195,7.252787645492162,5.30269777312753,6.794089099888228,9,4.163333333333334,0.6127875675639618,3.249427269921656,0.1967689968987557,2.4103827988401627,98.21591882844496,29141.0
2020122601,2568,30,29.37,82,49.17,0.1747745350003242,0.8252254523336888,0.1217315947600089,0.7034938575736799,6.909953146814251,6.309151705844327,8.198384671574686,28,4.163333333333334,0.5078236140551418,3.203936220884029,9.654214264286922e-05,5.317070112478838,78.06831384643158,29141.0
2021010314,209,51,23.56,102,2.17,0.6330269157886506,0.3669730994850397,0.0704833228368056,0.2964897766482341,7.137002556481778,4.92105957304534,3.1991461900897766,8,-2.169999999999998,-0.6783059826156622,4.92105957304534,0.1624525520390065,1.9567135530786133,99.88856199592708,29141.0
2021010314,527,45,23.71,99,35.17,0.317704039812088,0.6822959590703249,0.1144974331958895,0.5677985258744354,8.013195787375642,5.904871797161981,6.845775583013639,11,18.16333333333333,2.653217756422201,5.904871797161981,0.1795101054714782,3.3894588495322298,95.01368424239966,29141.0
2021010314,1140,41,29.62,94,44.17,0.2370694115757942,0.7629305884242058,0.1228796642131028,0.640050924211103,7.454795625327321,6.032350506007576,7.411498317310835,16,9.163333333333334,1.2363671879855636,6.032350506007576,0.0394354637259583,5.21827442650902,90.42824864921494,29141.0
2021010314,1771,34,29.65,86,47.17,0.2051349353045225,0.7948650699108839,0.0820171828511134,0.7128478870597705,7.169967623065489,6.202590347283442,7.970704147172611,24,6.163333333333334,0.7732482876709967,4.796142365161574,0.0010597500380912,5.724467128887128,82.06406149076994,29141.0
2020091311,2935,62,29.84,107,53.17,0.8819429636001588,0.1180570332333445,0.0615915129384533,0.0564655202948912,2.8102507732664184,3.2472783906577307,4.655764956141416,3,0.163333333333334,0.0350819542807634,0.1139208720379657,0.1898910948989112,0.1563660119634204,104.13218067698652,29141.0
2020092710,3908,60,29.92,107,53.17,0.8776048243045808,0.1223951715976,0.0470147548061642,0.0753804167914357,3.867342494137658,3.4895458144319966,4.907280793129047,3,0.163333333333334,0.0332838776134485,0.1161456158140762,0.201364484236259,0.1608205216627373,103.84540144881622,29141.0
2020100400,2111,69,29.47,108,53.17,0.9051169753074646,0.094883050955832,0.0593180408605826,0.0355650100952493,1.5193126512141977,2.166503788348501,3.355751382292639,2,0.163333333333334,0.0486726562030781,0.105449494052953,0.1858844378042777,0.0333201416453756,104.94767537420614,29141.0
2020101105,869,66,23.79,108,53.17,0.9143076479434968,0.0856923358514905,0.0450463993512114,0.040645936500279,2.010866812072569,2.185734869016504,3.5441379627383407,2,0.163333333333334,0.0460854896312039,0.1007306616426209,0.1631275750335331,0.0308233496399111,105.26177024957154,29141.0
2020101105,2546,55,23.86,105,0.17,0.7936069786548615,0.206393015384674,0.0663714884135518,0.1400215269711222,5.457814267062911,4.3544187990181,2.678627445474019,5,-0.1700000000000017,-0.0634653394174858,4.3544187990181,0.1815695437338736,0.4480074427381645,102.42990749017169,29141.0
2020101900,3096,63,27.35,108,53.17,0.9069792151451112,0.0930207818746566,0.0430373212442085,0.0499834606304481,3.117282143076718,2.8253286744402364,4.187135539710587,2,0.163333333333334,0.0390083702293104,0.1102114669520515,0.2070551502734505,0.0485659523076154,104.50793084167246,29141.0
2020102508,2600,63,29.41,107,53.17,0.8784291565418244,0.1215708499774336,0.0740831577973975,0.0474876921800361,2.72880008115471,3.0806935367575976,4.490571990688144,3,0.163333333333334,0.0363725008021315,0.1120525281368372,0.1806483449032622,0.1546875641049602,104.30862250304068,29141.0
2020111900,1695,62,23.62,107,53.17,0.8963411331176758,0.1036588713526725,0.0460412740633254,0.0576175972893471,3.5415341937128964,2.770432340786291,4.243681430522538,3,0.163333333333334,0.0384885943979122,0.1066300466713821,0.1453229948237496,0.1603591575500337,104.72527919460202,29141.0
2020111900,1909,55,29.81,105,53.17,0.8131242990493774,0.1868757076561451,0.0605024500726971,0.1263732575834479,5.4747477767739605,4.299733183288589,5.896888157088876,5,0.163333333333334,0.0276982247216245,0.1190949759537533,0.1661061015403482,0.4315410054194762,102.6330611558018,29141.0
2020112906,2142,58,25.92,106,53.17,0.8918884873390198,0.1081115070730447,0.04658476173074,0.0615267453423047,4.510459649137688,3.632637469228933,5.224668618564593,4,0.163333333333334,0.0312619508064049,0.1135633338605382,0.1597693190337666,0.2901045310995916,103.701284328784,29141.0
2020121306,1866,74,23.72,108,53.17,0.9086553215980532,0.0913447063416242,0.0541592890005239,0.0371854173411003,1.2408229728320437,1.1483681430457613,2.224229371293325,2,0.163333333333334,0.0734336734517449,0.0843288912188091,0.1105612083255171,-0.0146815007777932,106.13220251056676,29141.0
2020121306,2877,68,23.7,108,53.17,0.914550393819809,0.0854496231302619,0.0468250904186989,0.0386245327115629,1.8605285970018108,1.912429762547563,3.192145738798924,2,0.163333333333334,0.0511672544734094,0.097853780322793,0.1509745076655637,0.0228335287460793,105.46369204709003,29141.0
2020121306,3441,64,29.51,107,53.17,0.9130383670330048,0.0869616284966468,0.0463447706953815,0.0406168578012653,2.214718792580231,2.999016263295768,4.375181691524262,3,0.163333333333334,0.0373317829633791,0.111958624245002,0.179624858034897,0.1537770568255148,104.26237485458488,29141.0
2020122011,3150,62,30.0,107,53.17,0.8919612407684326,0.10803874284029,0.0558685027100452,0.0521702401302448,2.755302451987819,3.273823533476937,4.6766099082327655,3,0.163333333333334,0.0349255842455022,0.1143401996233566,0.1921970262647921,0.1559572045718375,104.08101392481952,29141.0
2020122601,1179,71,23.73,108,53.17,0.9139182507991792,0.0860817352309823,0.0538512296906258,0.0322305055403564,1.4833431819770806,1.4545178140072403,2.6129830172142023,2,0.163333333333334,0.062508379219192,0.0909195510990348,0.1251446958833156,0.0034888744238862,105.8966832573132,29141.0
2021010314,2689,62,23.9,107,53.17,0.894785624742508,0.1052143836393952,0.0459248438333252,0.0592895398060699,3.046426442648744,2.8377650185485583,4.321164275799555,3,0.163333333333334,0.0377984549784587,0.1072631332930529,0.1518771349120598,0.1576138239107967,104.65015225226978,29141.0
2021010314,3622,59,29.57,107,53.17,0.881916505098343,0.1180834988132119,0.0408859741825688,0.077197524630643,4.134253706789093,3.582006844180566,5.006624048013368,3,0.163333333333334,0.0326234468110592,0.1168574097579747,0.2048413114519132,0.1664470715281923,103.75653839782449,29141.0
2020091400,438,35,23.71,86,2.17,0.3087769418954849,0.6912230715155602,0.0936054308870476,0.5976176406285125,6.694486147880065,6.230312575889594,4.196377005409261,24,-2.169999999999998,-0.5171127372976262,6.230312575889594,0.0006634789893923,4.534101669408615,83.40010249886029,29926.0
2020091400,1643,22,23.22,72,45.17,0.2453870750963688,0.7546129316091538,0.1679940013135195,0.5866189302956343,5.37505215669812,6.365316352222775,8.62905842782953,38,8.163333333333334,0.9460282835733052,6.021769303094404,6.468298560811666e-08,6.031205554434412,70.32687282956478,29926.0
2020092007,1025,19,24.89,71,45.17,0.1511774782091379,0.8488225296139718,0.0637665169377107,0.785056012676261,6.886474344263095,6.510256698590763,8.598011022040616,39,8.163333333333334,0.949444390383659,6.181126702434639,3.4225927308775966e-08,6.163170378114093,66.52546456374158,29926.0
2020092007,4058,50,29.9,101,51.17,0.5000325292348862,0.499967460334301,0.140526977854882,0.3594404824794189,6.185149014616078,5.046272301316186,6.756249728725306,9,2.163333333333334,0.320197360990901,1.6158030737229236,0.1396064901843787,2.2083942635257667,99.1131903728884,29926.0
2020092707,921,18,29.56,68,4.17,0.27997025847435,0.7200297452509403,0.0969782143449556,0.6230515309059846,6.276309635350405,6.663400386604733,4.003617983697174,42,-4.169999999999998,-1.0415579151108665,6.663400386604733,1.5324752064483712e-08,5.693239581883475,65.6834735249417,29926.0
2020101106,2992,47,23.56,98,2.17,0.5404698103666306,0.4595301982015372,0.099340234195531,0.3601899640060061,6.765880439097932,5.373934917372594,3.634510187833704,12,-2.169999999999998,-0.597054317597991,5.373934917372594,0.0578230587337924,3.177088393557966,97.0301051890473,29926.0
2020101806,575,34,25.57,85,46.17,0.1961170293390751,0.8038829673081637,0.0905876312501299,0.7132953360580337,6.462767442026961,6.081668877741956,8.122150147841777,25,7.163333333333334,0.8819503706462234,5.36373012087212,0.0005798534750285,5.742680867531724,81.51694423346198,29926.0
2020101806,790,29,23.58,80,2.17,0.2969719260931015,0.7030280649662018,0.0745387542922685,0.6284893106739333,6.243913665984539,6.495580508766731,4.368226698652089,30,-2.169999999999998,-0.4967690895414376,6.495580508766731,3.304121002052799e-05,4.753792198342648,77.48760795266381,29926.0
2020101806,1942,32,29.44,81,4.17,0.2933387145400047,0.7066612750291825,0.1420698387374967,0.5645914362916857,5.9456660624853335,6.217190639610332,3.7064091362709912,29,-4.169999999999998,-1.1250781677587338,6.217190639610332,4.976604403874906e-05,5.289131313171897,79.19476622327628,29926.0
2020101806,3639,54,25.47,103,51.17,0.6865694493055344,0.3134305622428656,0.059793160024287,0.2536374022185785,5.47585539660503,4.4017535601291655,6.215628520674905,7,2.163333333333334,0.3480473979642585,1.5320188730828674,0.1848592266816197,1.5597058589193802,101.0320215879134,29926.0
2020122707,697,38,29.8,88,5.17,0.2996255189180374,0.7003744684159756,0.131787758781905,0.5685867096340707,6.058683065821898,5.939124223307842,3.698969445874028,22,-5.169999999999998,-1.3976865923471775,5.939124223307842,0.0017765713421884,5.2966996733613,86.14320433129313,29926.0
2020122707,1492,35,22.46,87,2.17,0.2888624712824821,0.7111375227570534,0.0906529160950804,0.620484606661973,6.737619608205696,6.245677688676262,4.264375961448623,23,-2.169999999999998,-0.5088669525430027,6.245677688676262,0.0011313934894667,4.532410413242263,84.12963447175818,29926.0
2020122707,2476,38,23.3,91,7.17,0.2139671429991722,0.7860328733921051,0.0984310190326455,0.6876018543594596,7.760499257627449,6.242122795770051,4.780685556032909,19,-7.169999999999998,-1.4997848982039683,6.242122795770051,0.0110206515308871,5.742948392904843,86.89031052239964,29926.0
2020122707,2945,40,29.81,90,3.17,0.4174578130245209,0.5825421802699566,0.1108502379989605,0.471691942270996,6.3918706867054444,5.741510944342917,3.430960956328541,20,-3.169999999999998,-0.9239393978392,5.741510944342917,0.0031731238440368,4.513473639239482,88.8691909356236,29926.0
2020122707,3890,50,23.7,102,3.17,0.6474632382392884,0.3525367714464664,0.074841584133304,0.2776951873131623,7.001319479655086,5.121914120294538,3.561200369379789,8,-3.169999999999998,-0.890149295517477,5.121914120294538,0.2020134396294013,2.069336767437891,99.82603145062711,29926.0
2020091400,2236,66,27.77,108,53.17,0.911504864692688,0.0884951289743185,0.0464255947722456,0.0420695342020728,2.1805861235326334,2.4517824300332087,3.741072364705307,2,0.163333333333334,0.0436594958371515,0.1070435847976361,0.1924108299952987,0.0396108560598526,104.78746790940376,29926.0
2020092007,1431,64,23.71,108,53.17,0.902192324399948,0.0978076844476163,0.0489167827458353,0.048890901701781,2.783469257398969,2.4217087872372187,3.7779581020330655,2,0.163333333333334,0.043233230470565,0.1046982941312192,0.1740678978788752,0.0437405046578033,105.07660704068064,29926.0
2020092007,1975,56,29.74,106,53.17,0.8309733748435975,0.1690266171470284,0.0573779368957792,0.1116486802512492,5.447097292458912,4.220205935143937,5.797628658002003,4,0.163333333333334,0.0281724378997433,0.118893489631971,0.1969684208180126,0.2849558306567103,103.00982127022284,29926.0
2020092707,2712,56,29.61,105,53.17,0.8181442260742188,0.1818557597696781,0.0599919001767957,0.1218638595928823,5.006085094012863,4.111936560260446,5.664716399284522,5,0.163333333333334,0.0288334528722327,0.1185613290238802,0.1567003474229912,0.4419804457700293,102.82849063171848,29926.0
2020092707,2903,55,29.39,105,53.17,0.7777760565280915,0.2222239419817924,0.0548818262064981,0.1673421157752943,6.171079409559014,4.453334265777888,6.106520283136986,5,0.163333333333334,0.0267473660546703,0.1191149617705676,0.1735696679710095,0.4232197107821056,102.27151369437338,29926.0
2020101106,309,57,29.76,106,53.17,0.859825885295868,0.1401741268113255,0.0559944325779274,0.0841796942333981,4.911918863746453,3.950359167840948,5.451846021297443,4,0.163333333333334,0.02995927117077,0.1183498815312845,0.1842427276298305,0.294184030329476,103.3047965539702,29926.0
2020101806,2575,70,25.47,108,53.17,0.9080613553524016,0.091938641294837,0.0486775298266559,0.043261111468181,1.567219087182021,1.7346217359629903,2.9344163233561646,2,0.163333333333334,0.0556612679779962,0.096551245285893,0.147993869648186,0.0178869983873308,105.52946760295472,29926.0
2020122707,3389,55,23.83,105,0.17,0.8023313283920288,0.1976686799898743,0.0452230887243643,0.15244559126551,5.92710683657023,4.394079684074412,2.783049868676059,5,-0.1700000000000017,-0.0610840653318488,4.394079684074412,0.1848339891766912,0.4526243147690273,102.23512186051438,29926.0
2020091301,2272,48,29.9,100,50.17,0.3737832695245743,0.6262167286127807,0.1052683511357747,0.520948377477006,6.869547349134455,5.315694083039852,6.925273895832229,10,3.163333333333334,0.4567809708200989,2.4281079038335998,0.1363437777332451,2.7288772444322023,96.93169888281736,31018.0
2020091301,3762,46,29.65,98,49.17,0.3961439788341522,0.6038560278713704,0.1084822470554623,0.4953737808159079,7.394684780980512,5.569518291289507,7.182743618418361,12,4.163333333333334,0.5796299512427954,3.2282596156259937,0.0948421506946122,3.5695758813881486,95.45036385900856,31018.0
2020092011,208,32,23.79,83,47.17,0.2648526072502136,0.7351473972201348,0.1108062894144379,0.624341107805697,6.814603484554556,6.10804322828251,8.335908514199385,27,6.163333333333334,0.7393715181536258,4.5161131946432125,0.0001830255732205,5.5986193508578594,80.22851116687468,31018.0
2020092800,710,30,29.62,82,49.17,0.1463675569742918,0.8536324478685856,0.0971459195344207,0.7564865283341649,6.874175395618364,6.318758206189358,8.176109782594,28,4.163333333333334,0.5092071222180251,3.2175566821652133,9.661394084627456e-05,5.329077787306021,77.57989614563441,31018.0
2020092800,1351,41,23.75,93,44.17,0.1858073905110359,0.8141926109790802,0.1338973376651856,0.6802952733138946,6.6469970643275245,5.810833896889453,7.621573891283413,17,9.163333333333334,1.2022888532004117,5.810833896889453,0.0237869600810498,5.25863191993992,89.44191261116617,31018.0
2020092800,1724,44,30.01,98,42.17,0.2125616669654846,0.7874383367598057,0.1220673415791386,0.665370995180667,8.194202390542756,5.9431677935447,6.979457236288871,12,11.163333333333334,1.5994557965468843,5.9431677935447,0.1381876801681928,3.865998010746873,93.13459115313722,31018.0
2020100409,522,45,23.45,100,22.17,0.2598649725317955,0.7401350483298302,0.0757646246090337,0.6643704237207965,8.48870500538596,5.99404070413906,5.805698713735747,10,-22.17,-3.81866181714663,5.99404070413906,0.2315691100370732,2.9417560027674865,94.52304779739534,31018.0
2020100409,913,51,23.67,102,2.17,0.5937078922986985,0.4062920961529017,0.0887967138603871,0.3174953822925145,6.858717814685447,4.911836769020822,3.17874378011968,8,-2.169999999999998,-0.6826596133892545,4.911836769020822,0.1620025866059414,1.9549726391423168,99.82888487958776,31018.0
2020100409,2667,49,29.59,101,50.17,0.5085648655891418,0.4914351209998131,0.08349028804717,0.4079448329526431,7.206549521555151,5.25679095546496,6.852799287419541,9,3.163333333333334,0.4616118465837199,2.426596980056777,0.1749924005487254,2.3471788884608715,98.274873221882,31018.0
2020101101,1751,45,29.41,98,46.17,0.2857469990849495,0.7142530076205731,0.1007771262955135,0.6134758813250595,7.749820336038923,5.735448552792789,7.115212223685073,12,7.163333333333334,1.006763130618659,5.735448552792789,0.1197444407432108,3.795025601393178,94.05635639949048,31018.0
2020101101,2452,43,29.25,93,4.17,0.3712932050228119,0.6287068039178849,0.1488258097291629,0.4798809941887219,6.282827172298546,5.531785886190565,3.338905764006426,17,-4.169999999999998,-1.2489121570763722,5.531785886190565,0.0118921432727004,4.558003165337018,91.66409983803264,31018.0
2020101101,3406,38,29.85,91,46.17,0.1576140470802784,0.8423859551548958,0.1032609529785308,0.7391250021763649,7.815367657938998,6.142714620962775,7.591594095966076,19,7.163333333333334,0.9435875051775614,5.796188764211995,0.0119953270785053,5.6356993073785535,86.10984110673331,31018.0
2020101805,585,33,23.39,86,8.17,0.1595851480960846,0.8404148504137994,0.0676835357863774,0.772731314627422,7.592876410467315,6.476295866792625,4.8812703074158925,24,-8.169999999999998,-1.6737446372489737,6.476295866792625,0.0013875448640625,6.2404313871437065,81.1295125228473,31018.0
2020101805,792,26,23.47,77,2.17,0.2789063349366188,0.7210936535149813,0.0769512542959031,0.6441423992190781,6.534692023436124,6.56292805462453,4.272015302688978,33,-2.169999999999998,-0.5079569819504423,6.56292805462453,6.233990135919191e-06,4.7982967885963,74.12902577620305,31018.0
2020101805,2104,39,26.9,91,46.17,0.1960991933941841,0.8039008039981127,0.110061826166179,0.6938389778319337,7.1863202658293135,5.984883960752307,7.719335597616721,19,7.163333333333334,0.9279727824691224,5.55380942181414,0.0109284519793413,5.502335832209928,87.09071145024618,31018.0
2020101805,3008,48,30.19,98,6.17,0.4738890558481217,0.5261109415441751,0.1203003453727196,0.4058105961714555,6.073838037056123,5.112574719051993,3.1062819245591,12,-6.169999999999998,-1.986297493224398,5.112574719051993,0.0753953983583726,3.751813452641561,97.02728306677724,31018.0
2020101805,4347,36,23.42,87,1.17,0.3253436967730522,0.6746563032269478,0.1394627132746335,0.5351935899523143,6.926984432165197,6.089791341442341,3.876167084921959,23,-1.1699999999999982,-0.3018445733547511,6.089791341442341,0.0008333962882641,3.720390316700521,84.50394129396764,31018.0
2020110111,2491,43,23.61,95,5.17,0.2764985337853431,0.7235014650970698,0.0831746512393965,0.6403268138576733,7.264478982518068,5.771298264450588,4.055682633279597,15,-5.169999999999998,-1.2747545770905937,5.771298264450588,0.0349953732854502,4.661045725345439,91.58875078073912,31018.0
2020110802,238,36,29.52,89,45.17,0.1424989841878414,0.8575010020285845,0.0928540506927548,0.7646469513358297,7.575438757019427,6.20501435138494,7.789778630822283,21,8.163333333333334,1.047954469595963,6.20501435138494,0.0054128963730209,5.890269265921441,84.04759256863515,31018.0
2020110802,656,49,29.39,101,50.17,0.5248781710863114,0.4751218184828758,0.1028553778975609,0.3722664405853149,6.722803562337823,5.2342361291322215,6.8376549588157,9,3.163333333333334,0.4626342441065835,2.421536875076455,0.1733392126458515,2.349009806453699,98.7294681601474,31018.0
