gameId,playId,x_fb,y_fb,x_land,y_land,NF_avg,Field_avg,FC_avg,R_avg,R_len,x_exp_bounce,y_exp_bounce,x_to_ez,y_to_oob,y_rat,x_exp_notb,p_tb,ex_ntb
2020092700,1959,31,26.93,71.7,53.4,0.6958686292171479,0.3041313745081425,0.16218489307546077,0.14194648143268168,1.9915758005858595,5.843422951654622,8.854308338970206,38.3,-0.06666666666666288,-0.007529291291251384,5.843422951654622,1.960520645852002e-08,4.140675672180721
2020092708,2556,54,23.26,96.59,53.05,0.39229118525981904,0.6077088080346584,0.45267623233379567,0.15503257570086273,2.4194598442922204,4.1583221296905695,6.473165432085685,13.409999999999997,0.28333333333333854,0.04377044527997598,0.18201161123413423,0.010608113946873774,1.5261595762749773
2020092711,3388,41,23.56,86.05,-0.39,0.29204897806048397,0.7079510301351548,0.3481504552266662,0.3598005749084886,2.2763460562365005,5.781855637990095,3.1713389688183495,23.950000000000003,0.39000000000000057,0.12297644743580209,0.7110320659466849,0.0005514525198662773,3.9581576486206065
2020092711,3538,41,29.88,83.74,53.5,0.4696060180664063,0.5303939782083035,0.19247838871073447,0.337915589497569,3.214122477148642,5.5632131913423954,8.032221686353138,26.260000000000005,-0.1666666666666643,-0.02074975930380923,5.5632131913423954,0.00010957327010931164,3.9336840821717565
2020100404,3330,25,26.28,54.400000000000006,53.38,0.8842844128608705,0.11571558518335223,0.05781127224801652,0.05790431293533571,1.4734907914287765,5.511846712645278,9.55951150530391,55.599999999999994,-0.046666666666666856,-0.004881699932133014,5.511846712645278,3.936456490317017e-17,4.074127076990729
2020100407,2186,45,24.12,98.9,-0.1,0.32713706940412524,0.6728629320859909,0.3673728494708793,0.3054900826151116,4.089681386203195,5.063332858538036,3.167466556166323,11.099999999999994,0.10000000000000142,0.031570972645417396,0.1598543431715474,0.06783458783527961,2.1032120018719143
2020100410,2788,50,23.74,110.07,30.54,0.8716108679771424,0.12838914170861246,0.038772140238354305,0.08961700147025815,6.939800336056533,4.986102533393039,5.385424270998827,-0.06999999999999318,22.793333333333337,4.232411818708183,4.986102533393039,0.8526642270383262,-0.37692921008318914
2020100412,2499,64,23.9,110.52,24.28,0.9251168191432954,0.07488317880779505,0.03337010093312056,0.04151307787467449,2.3727493048462214,3.751083009860957,3.774804459902226,-0.519999999999996,-24.28,-6.432121254998436,3.751083009860957,0.8577709565798612,-0.36420631057311664
2020100412,3432,68,29.44,110.03999999999999,30.15,0.9277498781681062,0.07225014101713896,0.03598450071319739,0.03626564030394157,1.7391485748492461,3.3917128845122355,3.3845584045802637,-0.03999999999999204,23.183333333333337,6.849736527506731,3.3917128845122355,0.8190645017244668,-0.37711582810211725
2020100413,1050,37,23.74,84.59,53.84,0.40502727404236794,0.5949727326631546,0.2319902979607713,0.36298243470238334,4.0566042067608,5.327268380589143,8.06621838001334,25.409999999999997,-0.5066666666666677,-0.06281340806766378,5.327268380589143,0.00014720806531193974,4.161845359825637
2020100500,403,39,26.24,75.68,-0.04,0.5669311597943306,0.4330688521265984,0.33890742702017146,0.09416142510642692,0.9855587714397217,5.8669790746817885,2.7269719582601364,34.31999999999999,0.03999999999999915,0.014668284313975844,0.08605851713157939,1.0518238750832739e-06,3.676325387927347
2020100500,2160,40,29.86,75.99,53.35,0.6230429291725159,0.37695707306265835,0.22620520665537266,0.15075186640728566,1.5575997546740958,5.580229888867959,8.505966796286359,34.010000000000005,-0.01666666666666572,-0.001959408855668501,5.580229888867959,5.648798198707953e-07,3.8578936196120024
2020100501,3712,50,29.76,110.13,13.94,0.8811560153961182,0.11884399112313987,0.03501169167053615,0.08383229945260372,4.855368949614297,4.7669210352418325,3.6390452854496576,-0.12999999999999545,-13.94,-3.830675055278271,4.7669210352418325,0.8434854730507838,-0.41756117649791324
2020101100,2620,70,23.26,110.08,18.97,0.9200925588607789,0.0799074249342084,0.045752854406309745,0.03415457052789865,1.250226846912272,3.2736541501778937,2.991210384514885,-0.0799999999999983,-18.97,-6.34191432946518,3.2736541501778937,0.816999936364632,-0.38450514856578316
2020101101,3406,38,29.85,86.91,53.68,0.26744003742933276,0.7325599744915963,0.28199935185381036,0.45056062263778585,4.601043413255911,5.728266282696312,7.927346909210938,23.090000000000003,-0.346666666666664,-0.043730477628507125,5.728266282696312,0.0008281160362156034,4.139656367942056
2020101102,263,64,23.76,98.62,53.39,0.624598976969719,0.37540101893246175,0.30721393431782057,0.06818708461464114,1.5906263142251418,3.0264392926886563,4.997798888251574,11.379999999999995,-0.05666666666666487,-0.011338324717281509,3.0264392926886563,0.01580294963483938,2.1403398339375386
2020101103,1808,43,23.89,110.5,5.54,0.8689194560050965,0.13108053244650364,0.02870205218603129,0.10237848026047235,4.519349482652094,5.112992930961558,3.8511169846797446,-0.5,-5.539999999999999,-1.4385436801943061,5.112992930961558,0.8668661700791472,-0.3808008872100518
2020101103,2778,45,29.98,102.18,53.53,0.5491806685924531,0.45081933215260506,0.11403569970458216,0.3367836324480229,5.266760053223936,5.012249279785189,6.740252811720053,7.819999999999993,-0.19666666666666544,-0.029177936222911177,5.012249279785189,0.19122689776949664,1.3669288059648412
2020101103,3422,47,23.78,72.27,-0.02,0.7515546798706055,0.24844532143324616,0.20801062147134047,0.040434699961905685,0.7348813794953443,5.597089837667059,1.9516509690122286,37.730000000000004,0.019999999999999574,0.010247734004468018,0.057357487855523095,7.117151961274988e-08,3.675026161902695
2020101111,3152,47,29.85,81.23,53.41,0.5530928999185563,0.4469071105122566,0.3456835048145508,0.1012236056977058,1.6583993615553623,5.262446075839217,7.993892601053929,28.769999999999996,-0.07666666666666089,-0.00959065507792199,5.262446075839217,1.644751188172082e-05,3.69422952613301
2020101802,129,31,23.51,65.78999999999999,53.99,0.8145711362361908,0.18542884513735772,0.08139212358475355,0.10403672155260417,1.833880983736027,5.366341810954032,9.098924175863013,44.21000000000001,-0.6566666666666663,-0.0721697042391699,5.366341810954032,3.414071618975876e-11,4.39085517878341
2020101805,2104,39,26.9,79.86,53.75,0.6276815980672836,0.37231840863823895,0.17642071697936845,0.19589769165887047,2.563771887536924,5.476662680755637,8.261981718162474,30.14,-0.4166666666666643,-0.0504318069054423,5.476662680755637,7.858286568559611e-06,4.188233265930487
2020101805,2556,70,23.76,95.47,53.63,0.5812144875526428,0.41878550220280886,0.37041239800962666,0.048373104193182165,0.9489617192886224,2.5049122396763694,4.865328791464837,14.530000000000001,-0.29666666666666686,-0.06097566667788293,2.5049122396763694,0.0013637140329271751,2.038279961829618
2020101806,2113,58,23.44,82.17,-0.17,0.8022925078868867,0.19770752396434546,0.14737940053246765,0.050328123431877814,0.7928548843788162,4.871140369366286,1.552842201525734,27.83,0.1700000000000017,0.10947667434139118,0.5332762478883167,1.6033174683548493e-05,3.394451065679296
2020101807,324,54,23.65,110.17,26.06,0.9046337246894837,0.0953662695363164,0.04095288169668259,0.05441338783963381,6.875380338111055,4.680450998032898,4.802594915879893,-0.1700000000000017,-26.06,-5.426233204435377,4.680450998032898,0.8542144375636583,-0.36968428935761055
2020101810,1317,35,24.07,75.44,53.53,0.4318978264927864,0.5681021668016911,0.3594418705212852,0.20866029628040597,1.4446498184323344,5.477512050219301,8.87033964795984,34.56,-0.19666666666666544,-0.022171266769012432,5.477512050219301,3.37121484910908e-07,4.097747526694638
2020101810,2730,57,24.1,93.34,-0.2,0.31463773995637895,0.6853622667491437,0.6199443177930403,0.06541794895610333,1.126448841979159,4.752206481958227,2.3136442070462255,16.659999999999997,0.1999999999999993,0.08644371480753064,0.4107983818328955,0.006627400333090584,3.0040207586227634
2020102508,4530,44,23.42,110.39,8.91,0.874321323633194,0.1256786547601223,0.030084759326076342,0.09559389543404596,6.031636520261048,4.947456405321044,3.9034730872185524,-0.39000000000000057,-8.91,-2.2825826644417533,4.947456405321044,0.8625888614218333,-0.39070967865959394
2020102511,1105,52,29.83,95.51,53.43,0.259127551317215,0.7408724419772625,0.575188151366154,0.16568429061110862,1.9468639736885898,4.746307722736961,6.747916041229892,14.489999999999995,-0.09666666666666401,-0.014325410404638837,4.746307722736961,0.019031364256392822,2.921015095462455
2020102900,3304,60,29.64,104.07,53.48,0.8290647745132447,0.17093521701171996,0.13066928916464454,0.04026592784707542,2.0978759828580706,3.5320128544296265,5.118582026263763,5.930000000000007,-0.14666666666666117,-0.028653768937198894,3.5320128544296265,0.19344000700387287,0.8684197459734959
2020110100,913,43,23.65,79.17,-0.2,0.6388839066028595,0.3611161019653082,0.2912206277000106,0.06989547426529757,1.0303892030460653,5.9562819702118315,3.0865147847081436,30.83,0.1999999999999993,0.06479800485352641,0.3859551880147581,1.1593516404543934e-05,3.9212373962837543
2020110103,2539,52,23.58,110.53,13.13,0.8630411088466645,0.13695889040827752,0.03750818936399018,0.09945070104428734,7.072713243496077,4.585219334259924,3.8310419524010753,-0.5300000000000011,-13.13,-3.4272660448865295,4.585219334259924,0.8677558944574627,-0.3748080945228053
2020110105,3543,41,30.09,68.43,53.74,0.7685257464647294,0.23147425260394813,0.18601869233415858,0.045455560269789544,0.9719058823096374,5.567806110739566,8.944700448387454,41.56999999999999,-0.4066666666666663,-0.04546453724338862,5.567806110739566,1.0283193240115332e-09,4.317686135240948
2020110108,3926,47,29.8,78.02,53.34,0.70047966837883,0.2995203293859959,0.2489209660253876,0.050599363360608274,1.3098745780629941,5.21605853394599,8.307476008991191,31.980000000000004,-0.006666666666667709,-0.0008024900293966985,5.21605853394599,2.0382074109561187e-06,3.648209506057372
2020110110,1801,27,26.38,63.57,53.84,0.6562391102313996,0.3437608726322651,0.20208916598808158,0.14167170664418355,1.9356149872036135,5.783248457605823,9.229201253637068,46.43,-0.5066666666666677,-0.0548982141295271,5.783248457605823,5.357257783588773e-12,4.556655962240936
2020110111,2240,59,29.66,89.83,53.52,0.6276811897754669,0.3723188180476427,0.31862840604378406,0.05369041200385865,1.210205712110866,4.40808047909298,6.859766056914223,20.17,-0.18666666666666742,-0.027211812344317323,4.40808047909298,0.0010065008676824424,3.2252188846468166
2020110802,1088,48,30.07,83.88,53.57,0.6454181909561157,0.35458180084824564,0.15482879921877424,0.19975300162947138,2.1331221334062844,5.2262050347633275,7.741674840600929,26.120000000000005,-0.23666666666666458,-0.030570473642922195,5.2262050347633275,8.047654356584089e-05,3.8069600452298467
2020110804,1458,54,23.15,74.0,53.99,0.8318741738796235,0.16812583059072495,0.045494868426067606,0.12263096216465734,1.2743676648732858,4.502783988185923,8.81361129892844,36.0,-0.6566666666666663,-0.07450597086650554,4.502783988185923,1.6563329993215405e-07,3.878037231443531
2020110806,1699,50,29.85,100.58,53.34,0.506418988108635,0.49358100295066837,0.1819772776755415,0.31160372527512686,3.9457334214677067,4.714282120137929,6.487247870838195,9.420000000000002,-0.006666666666667709,-0.0010276571512915433,4.714282120137929,0.11048113791476732,1.705204326821639
2020110806,2194,70,23.66,110.75,13.39,0.9281230986118317,0.07187689766287804,0.03721113563915796,0.03466576202372008,1.4215683857672434,3.2756345531935573,2.5517710873557635,-0.75,-13.39,-5.247335886180605,3.2756345531935573,0.8557968112798056,-0.3887033859360102
2020110806,3840,69,26.66,110.35,7.47,0.9162369251251221,0.08376308260485531,0.0385168698311346,0.0452462127737207,2.7338544632993527,3.6010668447544703,2.253199980423414,-0.3499999999999943,-7.469999999999999,-3.315284956906604,3.6010668447544703,0.8326335408114436,-0.4207909681214815
2020110811,120,42,23.71,74.6,54.5,0.681915831565857,0.3180841613560915,0.21124156257717774,0.10684259877891375,1.2839886145880641,4.91511372848398,8.489525865364334,35.400000000000006,-1.1666666666666643,-0.1374242431401787,4.91511372848398,9.087762207368309e-08,4.276270670271958
2020110900,3700,39,27.24,84.31,53.5,0.29698132872581484,0.7030186831951142,0.46015305412943497,0.2428656290656792,1.9043066512150364,5.516338862161298,8.286224395605435,25.689999999999998,-0.1666666666666643,-0.020113704228798737,5.516338862161298,0.00016885254248631977,3.970254982752217
2020111200,2713,20,26.69,9.689999999999998,27.33,0.6640172973275185,0.3359826958738268,0.04583268299325503,0.29015001288057174,0.4807228092430762,7.294825840734678,6.628850507814255,100.31,26.003333333333337,3.9227515091311767,7.294825840734678,9.891069025072529e-46,7.294773005532141
2020111501,2075,46,23.73,110.74,29.74,0.8424036085605622,0.1575963869690895,0.034370982351162496,0.12322540461792701,7.329739423672395,5.188383418585143,5.565329751917259,-0.7399999999999949,23.593333333333337,4.239341491886518,5.188383418585143,0.8843550594861773,-0.3651154446629757
2020111505,3545,52,23.64,110.84,27.66,0.8571357488632203,0.14286427050828934,0.041608316384826045,0.10125595412346329,7.882372170466956,4.702444778624808,4.957512271289272,-0.8400000000000034,25.673333333333336,5.178672674602703,4.702444778624808,0.8861666580438872,-0.35000726859234066
2020111506,3112,28,23.56,41.459999999999994,54.32,0.7445684909820557,0.2554315131157637,0.05791326525198635,0.19751824786377734,0.9342985687535921,4.176115131541754,9.68308372131163,68.54,-0.9866666666666646,-0.1018959140562935,4.176115131541754,2.906178064138129e-26,3.6503696470602343
2020111507,1253,42,23.85,80.61,53.47,0.5693884015083314,0.43061160743236543,0.2045455697846182,0.22606603764774727,1.9479449809022515,5.089255183582919,8.071573820038115,29.39,-0.13666666666666316,-0.016931848696889924,5.089255183582919,7.782120453233651e-06,3.7539617244231427
2020111507,2643,33,23.87,86.64,-0.25,0.2195952355861664,0.7804047591984272,0.16573171999179262,0.6146730392066346,6.890061855391845,5.999616640955635,3.668681022334584,23.36,0.25,0.06814438172139349,0.40884016656330535,0.0007694422274375518,4.092030482608136
2020111509,2362,48,23.73,98.17,53.76,0.4602845132350922,0.5397155083715915,0.21366726437261008,0.32604824399898147,4.746774361553901,4.474747964186425,6.559248674278454,11.829999999999998,-0.4266666666666623,-0.06504810045391327,4.474747964186425,0.048917091063090286,2.816742431562008
2020112205,778,68,29.5,99.51,53.34,0.5003008753061294,0.49969912804663186,0.43515920948981557,0.0645399185568163,1.14195739339721,2.957751504526732,4.75364578373885,10.489999999999995,-0.006666666666667709,-0.0014024323582276304,2.957751504526732,0.02226321480177687,1.7818486287651425
2020112211,501,36,29.96,82.47,-0.18,0.4137598998844624,0.5862400822341443,0.31966970395420863,0.2665703782799356,2.4875357664803017,5.666796726108437,2.644834461076131,27.53,0.17999999999999972,0.06805718945705255,0.38566625840336705,6.183769308385214e-05,3.854788238775503
2020112211,3020,33,23.95,87.94,-0.42,0.13454714938998222,0.8654528439044953,0.21313403199650602,0.6523188119079892,6.364153460495801,5.9695636768988525,3.6972089049698487,22.060000000000002,0.4200000000000017,0.1135992070762977,0.6781377002871778,0.0015763529523094204,4.1272376212339035
2020112900,728,35,29.61,79.92,53.41,0.27800602093338966,0.7219939649105073,0.40968620416758006,0.3123077607429272,2.995053155553315,5.859575091500083,8.342587527919118,30.08,-0.07666666666666089,-0.009189794702194004,5.859575091500083,1.252185279304384e-05,4.029845206919675
2020112901,2987,53,29.63,110.32,44.46,0.9087992131710053,0.09120080769062043,0.03197735091401067,0.05922345677660976,5.684669505327068,4.382339333127291,5.3719707247441635,-0.3199999999999932,8.873333333333335,1.6517836354657203,4.382339333127291,0.852920925507336,-0.3846956439645844
2020112903,1126,51,27.06,97.75,-0.26,0.43822411298751834,0.5617758803069591,0.13543079040803635,0.42634508989892284,4.048792360794877,4.599728277766479,2.4527123534874034,12.25,0.26000000000000156,0.10600509253778538,0.48759462173330376,0.03753436029035536,2.6239963372020996
2020112906,2800,50,29.48,110.03,34.26,0.7717898577451706,0.22821012847125532,0.03807006054834966,0.19014006792290566,8.47074209668138,4.934423324929328,5.267250535700659,-0.030000000000001137,19.073333333333338,3.6211175458727576,4.934423324929328,0.8547978098467647,-0.35476321822481804
2020112907,2596,52,23.55,88.76,-0.17,0.5616491690278054,0.43835082836449146,0.36262083519763505,0.07572999316685643,1.1543138206466625,5.2194170251825405,2.722279582288167,21.239999999999995,0.1700000000000017,0.062447663754327185,0.32594039938221,0.001023922991184778,3.349647790628269
2020112910,3155,53,30.17,95.95,56.52,0.22923013865947725,0.7707698527723551,0.6361735826650149,0.13459627010734018,1.6211811002471408,4.417521555999483,6.731804640458861,14.049999999999997,-3.1866666666666674,-0.47337479871511157,4.417521555999483,0.02547623747016576,3.7863628318739364
2020112910,3776,60,23.27,80.76,53.57,0.7555681392550468,0.24443186055868865,0.19241487056567266,0.052016989993016016,0.8813712471374723,3.776133451921096,7.491996775288001,29.239999999999995,-0.23666666666666458,-0.03158926435303582,3.776133451921096,1.7498611254302896e-06,3.100110408373504
2020120200,3580,38,23.58,81.55,53.35,0.49961055219173434,0.5003894448280335,0.273152664851765,0.2272367799762685,2.4557305414699093,5.350157582482701,8.291206145103994,28.450000000000003,-0.01666666666666572,-0.0020101618962287513,5.350157582482701,2.2683174557009082e-05,3.7414346437288906
2020120609,503,39,29.33,82.11,53.39,0.49599256664514546,0.5040074393153191,0.08005602023231966,0.42395141908299944,4.4094766269707195,5.936348711333337,8.397692357281962,27.89,-0.05666666666666487,-0.006747885520898729,5.936348711333337,7.381643802090094e-05,3.995363621721164
2020120609,2441,50,23.41,110.78999999999999,11.89,0.8810347259044647,0.11896528638899327,0.030663925683064117,0.08830136070592916,7.777976665473695,4.585251473974796,3.7543054855743216,-0.789999999999992,-11.89,-3.167030505558635,4.585251473974796,0.8801348993799216,-0.36406780654911514
2020120609,3889,68,29.57,110.09,36.63,0.8993363857269288,0.10066359117627144,0.06710970340541414,0.0335538877708573,1.5287133156506783,3.2984885904460186,3.7139383589049224,-0.09000000000000341,16.703333333333333,4.497471880028298,3.2984885904460186,0.8173948657278108,-0.3885061262285351
2020120610,695,69,28.04,97.56,53.38,0.4915456354618073,0.5084543706849217,0.45053716738597444,0.057917203298947256,1.173307462090197,3.004153572411623,5.033622137917779,12.439999999999998,-0.046666666666666856,-0.009270991224218334,3.004153572411623,0.009773472579870051,2.1232006744339715
2020120702,2173,29,29.25,68.27000000000001,53.48,0.5458900600671769,0.45410992838442327,0.3930563256557593,0.06105360272866394,1.2236002241336341,6.017105125304316,9.048785431494904,41.72999999999999,-0.14666666666666117,-0.016208436787127033,6.017105125304316,1.0892037039929376e-09,4.356778057966118
2020121300,186,53,30.01,94.47,-0.46,0.4309786707162857,0.5690213330090046,0.4472043741284986,0.12181695888050602,1.6800280904072575,4.397432743307256,1.8033701723005402,15.530000000000001,0.46000000000000085,0.25507796849782854,1.1216882107686479,0.009163663550021831,3.0372916357308215
2020121300,698,38,25.0,76.6,-0.05,0.6676113158464432,0.33238869346678257,0.2367930621037447,0.09559563136303786,1.5476749698429104,6.043129829218633,2.863872087837933,33.400000000000006,0.05000000000000071,0.017458880308354824,0.10550628037617683,3.158453611571667e-06,3.8599120863293073
2020121304,511,53,29.47,88.37,-0.18,0.6583755254745484,0.3416244760155678,0.2728516255726923,0.06877285044287544,1.1487198538592556,4.728296373004231,1.8358024721921669,21.629999999999995,0.17999999999999972,0.09804976446352547,0.46360834568680664,0.0005406433447762591,3.194816308393761
2020121304,1431,48,23.6,110.52,16.55,0.8745740413665772,0.12542596235871314,0.03229598623218174,0.09312997612653141,6.672754143929794,5.057798271235295,4.53830942741773,-0.519999999999996,-16.55,-3.646732393347813,5.057798271235295,0.8726466055860788,-0.37713231989400975
2020121304,2908,48,23.2,93.29,-0.16,0.14367866478860378,0.8563213467597962,0.4238043554456499,0.4325169913141463,1.9877653433002755,5.240731858656454,3.048803414315574,16.709999999999994,0.16000000000000014,0.05247960535885143,0.27503153973385064,0.009359425750527749,3.094251538674837
2020121305,2947,51,26.71,105.66,53.48,0.8248533427715302,0.1751466650515795,0.05549629093650926,0.11965037411507022,4.866426547281344,4.0986819029716175,5.859199984417828,4.340000000000003,-0.14666666666666117,-0.025031858795861534,4.0986819029716175,0.33214621325088606,0.3444420326051343
2020121307,2824,41,29.62,88.78,-0.25,0.30084167271852497,0.6991583265364171,0.5454740560689241,0.15368427046749297,1.4001657411384536,5.27803916521286,2.6506312437312025,21.22,0.25,0.09431715580628394,0.49780964229705016,0.0012963036886332175,3.431714354860425
2020121313,663,50,27.05,86.32,-0.16,0.7198033809661866,0.2801966279745102,0.15964345972490915,0.12055316824960109,1.4144341306346866,5.197341516994011,2.255355957361328,23.680000000000007,0.16000000000000014,0.07094223839823201,0.3687110409356179,0.0002984942918732588,3.5423952149328257
2020121313,1249,69,29.77,100.69,53.62,0.6907913267612458,0.3092086659744382,0.24729395899316484,0.06191470698127336,1.5862591738766756,2.9018180456533798,4.56065840309034,9.310000000000002,-0.28666666666666174,-0.06285642144836237,2.9018180456533798,0.03833682205771854,1.9049829973820247
2020121313,1591,37,26.57,80.78,53.4,0.23139177784323695,0.7686082154512406,0.297960942268118,0.47064727318312266,2.810605755500074,5.503934463436618,8.332059679753758,29.22,-0.06666666666666288,-0.008001222894341188,5.503934463436618,1.5476044289243163e-05,3.8800285849772966
2020121400,3664,39,29.41,76.95,53.47,0.5159827142953873,0.48401727937161926,0.4088647655999916,0.07515251377162768,1.4661902292731595,5.72615265005537,8.486556787756944,33.05,-0.13666666666666316,-0.016103900567050244,5.72615265005537,1.3826348839179393e-06,4.070828011336233
2020121700,1476,40,29.51,58.21,54.22,0.8457953274250031,0.1542046634014696,0.0748590274518389,0.07934563594963069,0.8968469614032732,5.078946936613722,9.298875896007985,51.79,-0.8866666666666632,-0.09535202712483881,5.078946936613722,1.1274508926673487e-14,4.317788939443928
2020122006,1045,44,29.47,78.94,53.52,0.7097925513982773,0.29020744301378726,0.20798148021870794,0.08222596279507934,1.8257440283570996,5.385435114744051,8.180509994580703,31.060000000000002,-0.18666666666666742,-0.022818463248663892,5.385435114744051,3.819994415741298e-06,3.922210732417704
2020122011,2949,68,23.37,110.32,35.15,0.9215347588062287,0.07846521995961667,0.038771038864739725,0.03969418109487695,2.3311210356142666,3.002256710730799,3.7436899484323622,-0.3199999999999932,18.183333333333337,4.857061771621192,3.002256710730799,0.824544005525401,-0.39282235650744474
2020122600,379,54,23.64,110.12,11.31,0.9020721137523652,0.0979278763756156,0.04259580800735259,0.055332068368263015,5.189426214408612,4.498362682453535,3.6071124482961485,-0.12000000000000455,-11.31,-3.13547197713295,4.498362682453535,0.8422332914380329,-0.3987972976524199
2020122704,1859,66,26.25,84.63,53.66,0.7738988399505615,0.22610115483403206,0.19171264317780162,0.034388511656230455,0.9022237059909706,3.6005758083252664,6.972241837782408,25.370000000000005,-0.3266666666666609,-0.04685245782733212,3.6005758083252664,2.3975924381184638e-05,3.052504750782549
2020122709,714,32,29.84,70.32,53.47,0.5052931070327759,0.49470689073205,0.21530183823963298,0.27940505249241704,2.090869438371482,5.982122356312771,8.796789776244335,39.68000000000001,-0.13666666666666316,-0.015535970523671087,5.982122356312771,6.632890367628654e-09,4.272249932698578
2020122712,1408,70,29.66,83.12,53.41,0.7866427667438984,0.21335723102092743,0.16252136537900874,0.0508358656419187,0.7630235064978794,3.534532601935737,7.024929190879311,26.879999999999995,-0.07666666666666089,-0.010913514511462928,3.534532601935737,9.29266643996336e-06,2.8992330642855157
2020122713,474,78,23.77,110.15,40.21,0.9054449141025543,0.09455508403480054,0.06757434610819181,0.02698073792660873,1.1281155367940578,1.5915519401765386,2.3675391345722945,-0.15000000000000568,13.123333333333335,5.54302699444253,1.5915519401765386,0.7373695866259402,-0.47586483743265245
2020091000,1039,60,23.68,100.89,37.39,0.28710534423589706,0.7128946550190449,0.5612813653785513,0.15161328964049356,2.0017617357218613,4.518708096620787,5.701850322785323,9.11,15.943333333333335,2.79616833672777,4.518708096620787,0.16952849036258086,2.5392837439924887
2020091000,2437,58,29.91,99.72,41.49,0.2308808654546738,0.7691191464662552,0.4894074791565876,0.27971166730966757,2.5937544697441086,4.925151166678727,5.9879335323341705,10.280000000000001,11.843333333333334,1.977866532649479,4.925151166678727,0.14292161910040177,3.0814744337980606
2020091000,2659,67,29.38,102.91,45.38,0.5028697937726975,0.49713019356131555,0.4353125233729078,0.06181767018840774,1.4409889941015883,3.6377012678101472,4.896213954447471,7.090000000000003,7.953333333333333,1.6243843523441068,3.6377012678101472,0.20663607745676577,1.6507862278681786
2020091000,3435,40,23.57,93.35,23.83,0.0809776246547699,0.919022373482585,0.09311253889189151,0.8259098345906934,8.653961685698754,6.354995265648731,6.355972116084913,16.650000000000006,-23.83,-3.749229789679845,6.354995265648731,0.036543848243146326,5.662924269857441
2020091300,1510,47,26.48,101.07,11.0,0.26662193387746813,0.7333780646324158,0.2507594487029684,0.4826186159294475,3.9753191408680073,5.308026365639838,3.995037929797766,8.930000000000007,-11.0,-2.753415660450772,5.308026365639838,0.24235572726784363,2.3748165785313247
2020091300,1656,55,29.53,97.69,30.27,0.10483373850584031,0.8951662756502629,0.7401799974565363,0.1549862781937265,1.7403844735278202,5.336662897975224,5.4693967488624615,12.310000000000002,23.063333333333336,4.216796548564538,5.336662897975224,0.08704008146993895,4.059519227783527
